country,age,gender,smoker,state,simulated_deaths,simulated_population,simulated_rates
Switzerland (population),56,M,No,Zug,16.8,10517.072815067786,0.0015974026514231868
Switzerland (population),56,M,No,Zürich,201.1,129264.67871729714,0.0015557227387676975
Switzerland (population),56,M,Yes,Aargau,152.12,24866.08691474597,0.00611756890103165
Switzerland (population),56,M,Yes,Appenzell Ausserrhoden,12.46,1936.851526810256,0.006433120880731632
Switzerland (population),56,M,Yes,Appenzell Innerrhoden,4.16,655.7274350890839,0.006344099358043244
Switzerland (population),56,M,Yes,Basel-Landschaft,62.22,10479.510013916684,0.005937300495669403
Switzerland (population),56,M,Yes,Basel-Stadt,40.48,6489.168693472981,0.006238087174512215
Switzerland (population),56,M,Yes,Bern,227.76,37945.0429442023,0.00600236506083069
Switzerland (population),56,M,Yes,Fribourg,73.78,12367.525578304245,0.005965623400806116
Switzerland (population),56,M,Yes,Genève,114.6,19030.450355350393,0.006021927902919035
Switzerland (population),56,M,Yes,Glarus,8.38,1451.5391418937386,0.005773182243688656
Switzerland (population),56,M,Yes,Graubünden,45.32,7742.393882320747,0.005853486749554976
Switzerland (population),56,M,Yes,Jura,15.28,2647.358395006759,0.005771791242477764
Switzerland (population),56,M,Yes,Lucerne,91.62,15361.908075885023,0.005964102867131734
Switzerland (population),56,M,Yes,Neuchâtel,39.88,6623.064585442906,0.006021381716200356
Switzerland (population),56,M,Yes,Nidwalden,10.48,1602.6513386396653,0.006539164038570892
Switzerland (population),56,M,Yes,Obwalden,8.14,1450.7029318908828,0.00561107296404931
Switzerland (population),56,M,Yes,Sankt Gallen,114.56,19020.19401323801,0.006023072105377395
Switzerland (population),56,M,Yes,Schaffhausen,17.22,2867.7690340817267,0.006004667668612973
Switzerland (population),56,M,Yes,Schwyz,36.5,6007.557929134993,0.006075680073426359
Switzerland (population),56,M,Yes,Solothurn,59.32,9967.56966571296,0.0059513002657059395
Switzerland (population),56,M,Yes,Thurgau,60.24,10001.608821093934,0.006023031002067446
Switzerland (population),56,M,Yes,Ticino,81.72,13261.604253422782,0.00616215040340299
Switzerland (population),56,M,Yes,Uri,7.8,1342.607097173391,0.005809592408993999
Switzerland (population),56,M,Yes,Valais,79.48,13506.517925214841,0.0058845662842250115
Switzerland (population),56,M,Yes,Vaud,185.76,30873.81714469355,0.006016748726903941
Switzerland (population),56,M,Yes,Zug,26.72,4725.0616995232085,0.0056549526120889025
Switzerland (population),56,M,Yes,Zürich,346.76,58075.43536574219,0.005970854937482714
Switzerland (population),57,F,No,Aargau,62.06,58645.97692719652,0.001058214105241041
Switzerland (population),57,F,No,Appenzell Ausserrhoden,4.76,4568.010654115421,0.0010420290932797215
Switzerland (population),57,F,No,Appenzell Innerrhoden,1.62,1546.5149848711942,0.001047516523181265
Switzerland (population),57,F,No,Basel-Landschaft,26.9,24715.63397134379,0.0010883799311475822
Switzerland (population),57,F,No,Basel-Stadt,16.58,15304.524542959847,0.0010833397635751367
Switzerland (population),57,F,No,Bern,93.36,89492.33229324546,0.001043217866912677
Switzerland (population),57,F,No,Fribourg,29.9,29168.46636137294,0.0010250796058169109
Switzerland (population),57,F,No,Genève,47.26,44882.78981250555,0.0010529648490529458
Switzerland (population),57,F,No,Glarus,3.5,3423.4148427246614,0.0010223709835920397
Switzerland (population),57,F,No,Graubünden,18.54,18260.221422880386,0.0010153217516173734
Switzerland (population),57,F,No,Jura,6.76,6243.721413983987,0.0010826876395957882
Switzerland (population),57,F,No,Lucerne,38.98,36230.63450493334,0.0010758851047638232
Switzerland (population),57,F,No,Neuchâtel,16.94,15620.314293797484,0.0010844852210641202
Switzerland (population),57,F,No,Nidwalden,3.56,3779.8087712974852,9.418465894447798e-4
Switzerland (population),57,F,No,Obwalden,4.02,3421.442664605044,0.0011749429682359007
Switzerland (population),57,F,No,Sankt Gallen,47.86,44858.600513845806,0.0010669080054164374
Switzerland (population),57,F,No,Schaffhausen,7.42,6763.553798468806,0.0010970564027567586
Switzerland (population),57,F,No,Schwyz,14.92,14168.658901128376,0.001053028384980867
Switzerland (population),57,F,No,Solothurn,23.66,23508.236846424537,0.0010064557437704455
Switzerland (population),57,F,No,Thurgau,24.14,23588.517251135505,0.001023379288447558
Switzerland (population),57,F,No,Ticino,32.86,31277.126140930206,0.0010506080338691475
Switzerland (population),57,F,No,Uri,3.18,3166.5016338548967,0.001004262864102385
Switzerland (population),57,F,No,Valais,33.24,31854.748249077616,0.0010434865075715203
Switzerland (population),57,F,No,Vaud,76.76,72815.04219501678,0.001054177786430689
Switzerland (population),57,F,No,Zug,11.26,11143.927082692293,0.0010104158001435581
Switzerland (population),57,F,No,Zürich,148.72,136969.30498849275,0.0010857907179458526
Switzerland (population),57,F,Yes,Aargau,73.06,17815.531452459953,0.004100916113277774
Switzerland (population),57,F,Yes,Appenzell Ausserrhoden,5.58,1387.6746837143323,0.004021115370545092
Switzerland (population),57,F,Yes,Appenzell Innerrhoden,2.12,469.80181417860274,0.004512541109928638
Switzerland (population),57,F,Yes,Basel-Landschaft,30.78,7508.139133406912,0.004099551094231413
Switzerland (population),57,F,Yes,Basel-Stadt,18.62,4649.223231433695,0.004004970093522073
Switzerland (population),57,F,Yes,Bern,109.94,27186.06704605762,0.004043983258547246
Switzerland (population),57,F,Yes,Fribourg,35.8,8860.824852933369,0.004040255912309161
Switzerland (population),57,F,Yes,Genève,55.56,13634.537192064914,0.004074945795177782
Switzerland (population),57,F,Yes,Glarus,4.1,1039.9682638263967,0.003942427997672454
Switzerland (population),57,F,Yes,Graubünden,22.06,5547.10768126614,0.003976847263034337
Switzerland (population),57,F,Yes,Jura,7.48,1896.723715069451,0.003943642366345438
Switzerland (population),57,F,Yes,Lucerne,45.36,11006.177105149243,0.00412132201459654
Switzerland (population),57,F,Yes,Neuchâtel,19.92,4745.154146616445,0.00419796689096055
Switzerland (population),57,F,Yes,Nidwalden,5.06,1148.2339552963674,0.004406767433291918
Switzerland (population),57,F,Yes,Obwalden,4.5,1039.3691536544654,0.004329549308037296
Switzerland (population),57,F,Yes,Sankt Gallen,55.86,13627.188943580275,0.004099157957761748
Switzerland (population),57,F,Yes,Schaffhausen,8.18,2054.6388983614493,0.0039812348566570285
Switzerland (population),57,F,Yes,Schwyz,18,4304.168870877329,0.004181992050031024
Switzerland (population),57,F,Yes,Solothurn,30.82,7141.354869904714,0.004315707671926857
Switzerland (population),57,F,Yes,Thurgau,30.2,7165.74252870218,0.004214496945576087
Switzerland (population),57,F,Yes,Ticino,38.94,9501.39555519783,0.004098345319251286
Switzerland (population),57,F,Yes,Uri,4.32,961.9229213666113,0.004491004324819023
Switzerland (population),57,F,Yes,Valais,39.1,9676.866156499455,0.004040564307458003
Switzerland (population),57,F,Yes,Vaud,89.82,22119.82376980301,0.004060611012761242
Switzerland (population),57,F,Yes,Zug,14.44,3385.3129208178666,0.00426548456161961
Switzerland (population),57,F,Yes,Zürich,173.38,41608.66761710406,0.004166920257949542
Switzerland (population),57,M,No,Aargau,90.44,53001.08722601843,0.001706380090172993
Switzerland (population),57,M,No,Appenzell Ausserrhoden,6.88,4128.322927056177,0.0016665362961094683
Switzerland (population),57,M,No,Appenzell Innerrhoden,2.2,1397.6572631956847,0.0015740625816731296
Switzerland (population),57,M,No,Basel-Landschaft,39.52,22336.66383608416,0.0017692883901559513
Switzerland (population),57,M,No,Basel-Stadt,23.96,13831.408099163042,0.0017322892816277944
Switzerland (population),57,M,No,Bern,139.74,80878.36810737004,0.0017277796680379139
Switzerland (population),57,M,No,Fribourg,44.98,26360.894828088152,0.0017063153695402156
Switzerland (population),57,M,No,Genève,69.46,40562.65719220196,0.0017124124701907708
Switzerland (population),57,M,No,Glarus,6.34,3093.8986473930267,0.0020491944703302403
Switzerland (population),57,M,No,Graubünden,27.72,16502.60834774636,0.0016797344647511744
Switzerland (population),57,M,No,Jura,10.12,5642.740399539009,0.0017934548257486321
Switzerland (population),57,M,No,Lucerne,56.08,32743.303467069738,0.001712716618724809
Switzerland (population),57,M,No,Neuchâtel,23.52,14116.801931889298,0.0016660997379915948
Switzerland (population),57,M,No,Nidwalden,6.22,3415.988357290107,0.0018208492973126836
Switzerland (population),57,M,No,Obwalden,5.56,3092.1162986281174,0.0017981212422271474
Switzerland (population),57,M,No,Sankt Gallen,71.46,40540.79620197934,0.001762668884053912
Switzerland (population),57,M,No,Schaffhausen,11.14,6112.537016401441,0.0018224838508312732
Switzerland (population),57,M,No,Schwyz,21.68,12804.873678319775,0.0016931053397822194
Switzerland (population),57,M,No,Solothurn,37.62,21245.483098934343,0.0017707293274911216
Switzerland (population),57,M,No,Thurgau,36.34,21318.03622116996,0.0017046598299665342
Switzerland (population),57,M,No,Ticino,49.92,28266.58839416264,0.0017660426261525437
Switzerland (population),57,M,No,Uri,4.4,2861.714274205305,0.001537539942285774
Switzerland (population),57,M,No,Valais,48.92,28788.612262493836,0.0016992830204508882
Switzerland (population),57,M,No,Vaud,110.94,65806.32815675023,0.0016858561039257754
Switzerland (population),57,M,No,Zug,18.26,10071.283356459178,0.0018130757872370875
Switzerland (population),57,M,No,Zürich,213.54,123785.50859497562,0.0017250807661072813
Switzerland (population),57,M,Yes,Aargau,159.16,23812.082666761904,0.006684001656947189
Switzerland (population),57,M,Yes,Appenzell Ausserrhoden,12.7,1854.7537788223406,0.006847270050078427
Switzerland (population),57,M,Yes,Appenzell Innerrhoden,4.36,627.9329733198003,0.006943416232705928
Switzerland (population),57,M,Yes,Basel-Landschaft,66.88,10035.312737950857,0.006664465946046485
Switzerland (population),57,M,Yes,Basel-Stadt,40.3,6214.110885131223,0.006485239923289361
Switzerland (population),57,M,Yes,Bern,244.3,36336.658135195234,0.006723237978876601
Switzerland (population),57,M,Yes,Fribourg,77.24,11843.300574938155,0.006521830592009891
Switzerland (population),57,M,Yes,Genève,121.46,18223.80250664146,0.006664909804401977
Switzerland (population),57,M,Yes,Glarus,9.5,1390.0124357852728,0.006834471228764997
Switzerland (population),57,M,Yes,Graubünden,49.7,7414.215344639671,0.006703339151854027
Switzerland (population),57,M,Yes,Jura,16.22,2535.1442374740473,0.006398058051387716
Switzerland (population),57,M,Yes,Lucerne,97.48,14710.759528683508,0.006626442353974341
Switzerland (population),57,M,Yes,Neuchâtel,42.06,6342.331302732873,0.00663163086133274
Switzerland (population),57,M,Yes,Nidwalden,10.18,1534.7194068984538,0.0066331343398940736
Switzerland (population),57,M,Yes,Obwalden,9.48,1389.2116703981399,0.006824014080793813
Switzerland (population),57,M,Yes,Sankt Gallen,120.92,18213.980902338546,0.0066388561977944495
Switzerland (population),57,M,Yes,Schaffhausen,18.16,2746.212282731082,0.006612744438656452
Switzerland (population),57,M,Yes,Schwyz,37.44,5752.914261274101,0.006508005907897564
Switzerland (population),57,M,Yes,Solothurn,63.48,9545.072116912534,0.006650552161625087
Switzerland (population),57,M,Yes,Thurgau,64.94,9577.668447192302,0.006780355820213968
Switzerland (population),57,M,Yes,Ticino,85.7,12699.481742304955,0.006748306878895159
Switzerland (population),57,M,Yes,Uri,8.06,1285.6977173965865,0.006268969673774268
Switzerland (population),57,M,Yes,Valais,85.9,12934.014204888535,0.006641402942601785
Switzerland (population),57,M,Yes,Vaud,191.36,29565.161925496483,0.006472482730932533
Switzerland (population),57,M,Yes,Zug,30.5,4524.779478988908,0.006740659990531832
Switzerland (population),57,M,Yes,Zürich,368.64,55613.77922382962,0.006628573082874462
Switzerland (population),58,F,No,Aargau,62.8,56737.6300203798,0.001106849192986077
Switzerland (population),58,F,No,Appenzell Ausserrhoden,5.08,4419.367056398415,0.0011494858732417604
Switzerland (population),58,F,No,Appenzell Innerrhoden,1.86,1496.1912074808306,0.0012431566170821992
Switzerland (population),58,F,No,Basel-Landschaft,28.52,23911.38436871921,0.001192737298694833
Switzerland (population),58,F,No,Basel-Stadt,17.46,14806.513535178106,0.001179210754680202
Switzerland (population),58,F,No,Bern,98.4,86580.24139692295,0.0011365179677530575
Switzerland (population),58,F,No,Fribourg,32.86,28219.321075134216,0.0011644504101466484
Switzerland (population),58,F,No,Genève,50.48,43422.29861437394,0.0011625363375694204
Switzerland (population),58,F,No,Glarus,3.86,3312.016525769788,0.0011654531219776592
Switzerland (population),58,F,No,Graubünden,21.36,17666.031695025715,0.001209100060995272
Switzerland (population),58,F,No,Jura,6.54,6040.549993339171,0.0010826828694757208
Switzerland (population),58,F,No,Lucerne,41.36,35051.685446324795,0.0011799717894688752
Switzerland (population),58,F,No,Neuchâtel,17.98,15112.027450812868,0.0011897807927177147
Switzerland (population),58,F,No,Nidwalden,4.64,3656.813354475991,0.0012688643226268506
Switzerland (population),58,F,No,Obwalden,3.76,3310.1085225554493,0.0011359144192339737
Switzerland (population),58,F,No,Sankt Gallen,50.84,43398.8964383046,0.001171458358907204
Switzerland (population),58,F,No,Schaffhausen,7.36,6543.466971602244,0.0011247859937157777
Switzerland (population),58,F,No,Schwyz,15.2,13707.609093376424,0.0011088731737575377
Switzerland (population),58,F,No,Solothurn,27.48,22743.276086604965,0.001208269199888261
Switzerland (population),58,F,No,Thurgau,24.9,22820.944157614027,0.001091102972253333
Switzerland (population),58,F,No,Ticino,33.98,30259.364820332597,0.0011229581388029447
Switzerland (population),58,F,No,Uri,3.78,3063.4633025828543,0.0012338975945339454
Switzerland (population),58,F,No,Valais,35,30818.191037932203,0.0011356928755786044
Switzerland (population),58,F,No,Vaud,80.12,70445.63225722872,0.0011373309803998325
Switzerland (population),58,F,No,Zug,12.66,10781.302399937884,0.0011742551623515301
Switzerland (population),58,F,No,Zürich,155.52,132512.30788145994,0.0011736268312459081
Switzerland (population),58,F,Yes,Aargau,76.68,17235.81198793806,0.004448876563150148
Switzerland (population),58,F,Yes,Appenzell Ausserrhoden,6.42,1342.5195881888276,0.004782053130905243
Switzerland (population),58,F,Yes,Appenzell Innerrhoden,2.22,454.51440853068254,0.004884333606005224
Switzerland (population),58,F,Yes,Basel-Landschaft,32.76,7263.82341318328,0.00451002153226125
Switzerland (population),58,F,Yes,Basel-Stadt,19.26,4497.936967009777,0.004281963073574156
Switzerland (population),58,F,Yes,Bern,116.04,26301.429263993552,0.004411927535773041
Switzerland (population),58,F,Yes,Fribourg,39.72,8572.492582146375,0.004633424831737204
Switzerland (population),58,F,Yes,Genève,59.64,13190.867766817637,0.004521309822393015
Switzerland (population),58,F,Yes,Glarus,5.12,1006.1275756249812,0.0050888178835766275
Switzerland (population),58,F,Yes,Graubünden,24.22,5366.604152465439,0.004513096049551788
Switzerland (population),58,F,Yes,Jura,8.18,1835.0041048866055,0.004457755695595833
Switzerland (population),58,F,Yes,Lucerne,46.64,10648.034822677548,0.004380150964633297
Switzerland (population),58,F,Yes,Neuchâtel,20.62,4590.746279060493,0.004491644440045145
Switzerland (population),58,F,Yes,Nidwalden,5.26,1110.8702889086128,0.004735026269509599
Switzerland (population),58,F,Yes,Obwalden,4.02,1005.5479605676917,0.0039978202508913355
Switzerland (population),58,F,Yes,Sankt Gallen,59.54,13183.758631192923,0.0045161627776715875
Switzerland (population),58,F,Yes,Schaffhausen,8.9,1987.7807097566135,0.004477355050442022
Switzerland (population),58,F,Yes,Schwyz,18.24,4164.110715458548,0.004380286991958961
Switzerland (population),58,F,Yes,Solothurn,30.3,6908.974352254182,0.004385600301166853
Switzerland (population),58,F,Yes,Thurgau,32.32,6932.568433799308,0.004662052788750825
Switzerland (population),58,F,Yes,Ticino,41.24,9192.219039292693,0.004486403100678643
Switzerland (population),58,F,Yes,Uri,4.18,930.6218376816232,0.004491620366886369
Switzerland (population),58,F,Yes,Valais,43.24,9361.979806829471,0.004618681186265415
Switzerland (population),58,F,Yes,Vaud,93.28,21400.042132899987,0.004358869922811658
Switzerland (population),58,F,Yes,Zug,15.24,3275.154444831197,0.004653215674775751
Switzerland (population),58,F,Yes,Zürich,178.26,40254.71673582812,0.004428300940976248
Switzerland (population),58,M,No,Aargau,98.26,51328.71019754017,0.0019143282506387416
Switzerland (population),58,M,No,Appenzell Ausserrhoden,7.38,3998.0593269925234,0.0018458955699267943
Switzerland (population),58,M,No,Appenzell Innerrhoden,2.86,1353.5560942765153,0.002112952697042592
